ds,y_hat,y_lower,y_upper,y
2021.11.01,1.15604,1.16083,1.15453,1.16029
2021.11.02,1.16029,1.16127,1.15742,1.15791
2021.11.03,1.15789,1.16155,1.15616,1.16119
2021.11.04,1.16115,1.16156,1.15275,1.15534
2021.11.05,1.15525,1.15725,1.15126,1.15666
2021.11.08,1.15573,1.15942,1.15498,1.15813
2021.11.09,1.15821,1.16081,1.15691,1.15885
2021.11.10,1.15885,1.15946,1.14740,1.14740
2021.11.11,1.14763,1.14870,1.14423,1.14457
2021.11.12,1.14494,1.14614,1.14321,1.14427
2021.11.15,1.14462,1.14633,1.13555,1.13653
2021.11.16,1.13658,1.13850,1.13084,1.13154
2021.11.17,1.13186,1.13311,1.12630,1.13160
2021.11.18,1.13176,1.13735,1.13130,1.13704
2021.11.19,1.13641,1.13719,1.12490,1.12797
2021.11.22,1.12861,1.12896,1.12300,1.12355
2021.11.23,1.12355,1.12742,1.12253,1.12452
2021.11.24,1.12418,1.12543,1.11852,1.11969
2021.11.25,1.11902,1.12288,1.11902,1.12044
2021.11.26,1.12050,1.13288,1.12045,1.13158
2021.11.29,1.12995,1.13145,1.12576,1.12858
2021.11.30,1.12875,1.13820,1.12345,1.13339
2021.12.01,1.13336,1.13588,1.13016,1.13151
2021.12.02,1.13178,1.13468,1.12946,1.12961
2021.12.03,1.12996,1.13322,1.12658,1.13059
2021.12.06,1.13031,1.13100,1.12656,1.12801
2021.12.07,1.12817,1.12976,1.12267,1.12669
2021.12.08,1.12626,1.13540,1.12626,1.13411
2021.12.09,1.13411,1.13450,1.12779,1.12884
2021.12.10,1.12880,1.13233,1.12644,1.13168
2021.12.13,1.13089,1.13185,1.12593,1.12784
2021.12.14,1.12835,1.13231,1.12529,1.12538
2021.12.15,1.12580,1.12985,1.12208,1.12805
2021.12.16,1.12775,1.13595,1.12775,1.13259
2021.12.17,1.13287,1.13481,1.12342,1.12346
2021.12.20,1.12362,1.13029,1.12337,1.12758
2021.12.21,1.12754,1.13019,1.12599,1.12762
2021.12.22,1.12815,1.13414,1.12635,1.13252
2021.12.23,1.13245,1.13412,1.12893,1.13230
2021.12.24,1.13232,1.13426,1.13055,1.13104
2021.12.27,1.13115,1.13333,1.13021,1.13250
2021.12.28,1.13245,1.13323,1.12887,1.13072
2021.12.29,1.13065,1.13680,1.12728,1.13447
2021.12.30,1.13445,1.13590,1.12976,1.13147
2021.12.31,1.13150,1.13776,1.13024,1.13741
2022.01.03,1.13657,1.13776,1.12789,1.12931
2022.01.04,1.12922,1.13215,1.12715,1.12858
2022.01.05,1.12853,1.13454,1.12762,1.13111
2022.01.06,1.13095,1.13310,1.12837,1.12870
2022.01.07,1.12867,1.13639,1.12860,1.13598
2022.01.10,1.13518,1.13599,1.12843,1.13203
2022.01.11,1.13197,1.13740,1.13120,1.13622
2022.01.12,1.13616,1.14519,1.13538,1.14406
2022.01.13,1.14413,1.14808,1.14347,1.14538
2022.01.14,1.14530,1.14820,1.13977,1.14141
2022.01.17,1.14103,1.14336,1.13910,1.14037
2022.01.18,1.14040,1.14205,1.13138,1.13176
2022.01.19,1.13167,1.13562,1.13140,1.13416
2022.01.20,1.13408,1.13682,1.13022,1.13091
2022.01.21,1.13087,1.13590,1.13001,1.13428
2022.01.24,1.13400,1.13442,1.12896,1.13221
2022.01.25,1.13211,1.13275,1.12623,1.12994
2022.01.26,1.12983,1.13098,1.12344,1.12402
2022.01.27,1.12403,1.12425,1.11309,1.11403
2022.01.28,1.11411,1.11727,1.11206,1.11477
2022.01.31,1.11409,1.12469,1.11373,1.12323
2022.02.01,1.12305,1.12779,1.12202,1.12698
2022.02.02,1.12695,1.13294,1.12658,1.13015
2022.02.03,1.13014,1.14505,1.12666,1.14377
2022.02.04,1.14350,1.14829,1.14108,1.14504
2022.02.07,1.14633,1.14645,1.14142,1.14415
2022.02.08,1.14409,1.14479,1.13955,1.14125
2022.02.09,1.14123,1.14469,1.14018,1.14205
2022.02.10,1.14201,1.14940,1.13740,1.14269
2022.02.11,1.14260,1.14293,1.13290,1.13446
2022.02.14,1.13373,1.13683,1.12792,1.13048
2022.02.15,1.13046,1.13675,1.12939,1.13578
2022.02.16,1.13578,1.13950,1.13442,1.13715
2022.02.17,1.13715,1.13851,1.13223,1.13588
2022.02.18,1.13594,1.13761,1.13133,1.13207
2022.02.21,1.13141,1.13894,1.13058,1.13112
2022.02.22,1.13102,1.13660,1.12870,1.13225
2022.02.23,1.13271,1.13581,1.13003,1.13013
2022.02.24,1.13012,1.13079,1.11054,1.11894
2022.02.25,1.11896,1.12732,1.11651,1.12696
2022.02.28,1.11248,1.12455,1.11242,1.12174
2022.03.01,1.12174,1.12322,1.10887,1.11213
2022.03.02,1.11194,1.11427,1.10565,1.11171
2022.03.03,1.11158,1.11207,1.10327,1.10655
2022.03.04,1.10652,1.10670,1.08847,1.09325
2022.03.07,1.09199,1.09313,1.08052,1.08514
2022.03.08,1.08505,1.09574,1.08475,1.08980
2022.03.09,1.08957,1.10944,1.08889,1.10734
2022.03.10,1.10727,1.11202,1.09753,1.09809
2022.03.11,1.09808,1.10425,1.09011,1.09110
2022.03.13,1.09201,1.09242,1.09141,1.09165
2022.03.14,1.09136,1.09930,1.08996,1.09418
2022.03.15,1.09418,1.10190,1.09252,1.09480
2022.03.16,1.09491,1.10459,1.09491,1.10302
2022.03.17,1.10298,1.11366,1.10068,1.10892
2022.03.18,1.10893,1.11178,1.10021,1.10496
2022.03.20,1.10562,1.10582,1.10462,1.10503
2022.03.21,1.10499,1.10693,1.10092,1.10176
2022.03.22,1.10175,1.10450,1.09602,1.10275
2022.03.23,1.10280,1.10430,1.09633,1.10057
2022.03.24,1.10059,1.10130,1.09651,1.09956
2022.03.25,1.09959,1.10370,1.09801,1.09826
2022.03.28,1.09829,1.09987,1.09440,1.09745
2022.03.29,1.09732,1.11362,1.09680,1.10851
2022.03.30,1.10847,1.11703,1.10758,1.11577
2022.03.31,1.11572,1.11842,1.10601,1.10657
2022.04.01,1.10657,1.10753,1.10272,1.10482
2022.04.04,1.10309,1.10536,1.09596,1.09685
2022.04.05,1.09684,1.09878,1.08992,1.09032
2022.04.06,1.09032,1.09373,1.08736,1.08903
2022.04.07,1.08897,1.09376,1.08641,1.08771
2022.04.08,1.08764,1.08910,1.08356,1.08747
2022.04.11,1.09191,1.09325,1.08720,1.08831
2022.04.12,1.08831,1.09031,1.08204,1.08257
2022.04.13,1.08257,1.08922,1.08081,1.08795
2022.04.14,1.08771,1.09225,1.07566,1.08251
2022.04.15,1.08271,1.08292,1.07945,1.08102
2022.04.18,1.08029,1.08208,1.07691,1.07812
2022.04.19,1.07812,1.08135,1.07603,1.07860
2022.04.20,1.07861,1.08660,1.07800,1.08459
2022.04.21,1.08453,1.09354,1.08228,1.08333
2022.04.22,1.08348,1.08508,1.07697,1.07947
2022.04.25,1.08039,1.08133,1.06960,1.07112
2022.04.26,1.07109,1.07378,1.06350,1.06365
2022.04.27,1.06362,1.06539,1.05137,1.05523
2022.04.28,1.05515,1.05628,1.04703,1.04976
2022.04.29,1.04975,1.05920,1.04903,1.05404
2022.05.02,1.05475,1.05676,1.04895,1.04970
2022.05.03,1.04984,1.05769,1.04914,1.05184
2022.05.04,1.05178,1.06302,1.05054,1.06167
2022.05.05,1.06167,1.06410,1.04917,1.05388
2022.05.06,1.05388,1.05979,1.04818,1.05435
2022.05.09,1.05351,1.05917,1.04944,1.05558
2022.05.10,1.05555,1.05847,1.05246,1.05246
2022.05.11,1.05241,1.05761,1.05008,1.05105
2022.05.12,1.05096,1.05284,1.03531,1.03783
2022.05.13,1.03783,1.04187,1.03487,1.04063
2022.05.16,1.04013,1.04422,1.03883,1.04313
2022.05.17,1.04312,1.05547,1.04276,1.05461
2022.05.18,1.05455,1.05630,1.04591,1.04622
2022.05.19,1.04619,1.06063,1.04592,1.05815
2022.05.20,1.05816,1.05984,1.05319,1.05498
2022.05.23,1.05620,1.06966,1.05497,1.06885
2022.05.24,1.06877,1.07477,1.06602,1.07308
2022.05.25,1.07308,1.07382,1.06415,1.06752
2022.05.26,1.06759,1.07308,1.06616,1.07180
2022.05.27,1.07174,1.07642,1.06962,1.07319
2022.05.30,1.07328,1.07861,1.07243,1.07751
2022.05.31,1.07751,1.07785,1.06781,1.07304
2022.06.01,1.07304,1.07384,1.06262,1.06444
2022.06.02,1.06443,1.07494,1.06406,1.07446
2022.06.03,1.07436,1.07632,1.07033,1.07177
2022.06.06,1.07176,1.07511,1.06830,1.06951
2022.06.07,1.06947,1.07136,1.06512,1.06972
2022.06.08,1.06963,1.07478,1.06705,1.07152
2022.06.09,1.07152,1.07731,1.06103,1.06139
2022.06.10,1.06136,1.06413,1.05051,1.05121
2022.06.13,1.05131,1.05194,1.03988,1.04053
2022.06.14,1.04053,1.04841,1.03962,1.04139
2022.06.15,1.04127,1.05071,1.03582,1.04398
2022.06.16,1.04366,1.06006,1.03801,1.05447
2022.06.17,1.05431,1.05592,1.04435,1.04901
2022.06.20,1.04739,1.05450,1.04738,1.05070
2022.06.21,1.05070,1.05817,1.05031,1.05229
2022.06.22,1.05223,1.06048,1.04680,1.05630
2022.06.23,1.05634,1.05802,1.04818,1.05179
2022.06.24,1.05175,1.05703,1.05114,1.05530
2022.06.27,1.05453,1.06141,1.05453,1.05814
2022.06.28,1.05805,1.06051,1.05025,1.05159
2022.06.29,1.05150,1.05348,1.04341,1.04380
2022.06.30,1.04384,1.04878,1.03818,1.04788
2022.07.01,1.04750,1.04839,1.03649,1.04247
2022.07.04,1.04123,1.04621,1.04123,1.04145
2022.07.05,1.04144,1.04479,1.02344,1.02606
2022.07.06,1.02651,1.02756,1.01607,1.01812
2022.07.07,1.01778,1.02203,1.01434,1.01542
2022.07.08,1.01551,1.01903,1.00712,1.01833
2022.07.11,1.01736,1.01826,1.00329,1.00348
2022.07.12,1.00344,1.00729,0.99990,1.00304
2022.07.13,1.00333,1.01214,0.99972,1.00537
2022.07.14,1.00559,1.00583,0.99514,1.00122
2022.07.15,1.00117,1.00974,1.00060,1.00855
2022.07.18,1.00810,1.02004,1.00778,1.01462
2022.07.19,1.01388,1.02683,1.01188,1.02208
2022.07.20,1.02220,1.02723,1.01546,1.01733
2022.07.21,1.01730,1.02770,1.01527,1.02279
2022.07.22,1.02270,1.02546,1.01293,1.02140
2022.07.25,1.02082,1.02566,1.01778,1.02176
2022.07.26,1.02142,1.02495,1.01069,1.01127
2022.07.27,1.01135,1.02200,1.00959,1.01983
2022.07.28,1.02015,1.02336,1.01132,1.01917
2022.07.29,1.01952,1.02535,1.01453,1.02244
2022.08.01,1.02115,1.02744,1.02048,1.02540
2022.08.02,1.02592,1.02930,1.01616,1.01616
2022.08.03,1.01638,1.02094,1.01220,1.01634
2022.08.04,1.01565,1.02528,1.01535,1.02434
2022.08.05,1.02434,1.02513,1.01407,1.01787
2022.08.08,1.01731,1.02211,1.01584,1.01931
2022.08.09,1.01930,1.02466,1.01878,1.02118
2022.08.10,1.02123,1.03679,1.02013,1.02980
2022.08.11,1.02980,1.03636,1.02745,1.03156
2022.08.12,1.03153,1.03266,1.02372,1.02557
2022.08.15,1.02541,1.02676,1.01538,1.01583
2022.08.16,1.01580,1.01940,1.01218,1.01698
2022.08.17,1.01690,1.02021,1.01447,1.01777
2022.08.18,1.01775,1.01921,1.00787,1.00841
2022.08.19,1.00834,1.00946,1.00311,1.00389
2022.08.22,1.00292,1.00457,0.99252,0.99407
2022.08.23,0.99391,1.00168,0.98996,0.99674
2022.08.24,0.99656,0.99983,0.99091,0.99622
2022.08.25,0.99597,1.00325,0.99482,0.99731
2022.08.26,0.99731,1.00890,0.99458,0.99612
2022.08.29,0.99650,1.00284,0.99132,0.99932
2022.08.30,0.99898,1.00538,0.99812,1.00122
2022.08.31,1.00118,1.00783,0.99704,1.00511
2022.09.01,1.00506,1.00535,0.99099,0.99417
2022.09.02,0.99406,1.00329,0.99401,0.99542
2022.09.05,0.99208,0.99434,0.98772,0.99240
2022.09.06,0.99210,0.99855,0.98632,0.99015
2022.09.07,0.99003,1.00101,0.98748,0.99985
2022.09.08,0.99935,1.00283,0.99297,0.99971
2022.09.09,0.99903,1.01125,0.99903,1.00443
2022.09.12,1.01036,1.01970,1.00588,1.01189
2022.09.13,1.01193,1.01864,0.99632,0.99632
2022.09.14,0.99658,1.00228,0.99548,0.99784
2022.09.15,0.99727,1.00171,0.99550,0.99948
2022.09.16,0.99930,1.00358,0.99441,1.00126
2022.09.19,1.00073,1.00283,0.99651,1.00226
2022.09.20,1.00173,1.00498,0.99544,0.99676
2022.09.21,0.99679,0.99751,0.98115,0.98361
2022.09.22,0.98348,0.99066,0.98064,0.98334
2022.09.23,0.98299,0.98511,0.96673,0.96898
2022.09.26,0.96654,0.97091,0.95470,0.96073
2022.09.27,0.96071,0.96701,0.95682,0.95916
2022.09.28,0.95908,0.97501,0.95351,0.97301
2022.09.29,0.97293,0.98147,0.96348,0.98136
2022.09.30,0.98143,0.98531,0.97338,0.97994
2022.10.03,0.97778,0.98438,0.97520,0.98239
2022.10.04,0.98244,0.99988,0.98052,0.99800
2022.10.05,0.99836,0.99940,0.98339,0.98692
2022.10.06,0.98712,0.99257,0.97869,0.97869
2022.10.07,0.97876,0.98159,0.97252,0.97397
2022.10.10,0.97308,0.97527,0.96809,0.97020
2022.10.11,0.96930,0.97738,0.96710,0.97019
2022.10.12,0.97028,0.97337,0.96671,0.97007
2022.10.13,0.97003,0.98051,0.96312,0.97749
2022.10.14,0.97708,0.98079,0.97064,0.97188
2022.10.17,0.97206,0.98514,0.97170,0.98348
2022.10.18,0.98322,0.98749,0.98117,0.98480
2022.10.19,0.98486,0.98714,0.97566,0.97700
2022.10.20,0.97711,0.98447,0.97537,0.97802
2022.10.21,0.97803,0.98683,0.97040,0.98586
2022.10.24,0.98724,0.98981,0.98060,0.98709
2022.10.25,0.98721,0.99760,0.98478,0.99602
2022.10.26,0.99615,1.00878,0.99426,1.00766
2022.10.27,1.00736,1.00928,0.99569,0.99611
2022.10.28,0.99626,0.99973,0.99256,0.99647
2022.10.30,0.99454,0.99586,0.99445,0.99550
2022.10.31,0.99515,0.99649,0.98721,0.98811
2022.11.01,0.98808,0.99533,0.98520,0.98739
2022.11.02,0.98755,0.99752,0.98121,0.98141
2022.11.03,0.98141,0.98386,0.97292,0.97469
2022.11.04,0.97461,0.99657,0.97415,0.99570
2022.11.07,0.99041,1.00335,0.98995,1.00201
2022.11.08,1.00163,1.00956,0.99707,1.00709
2022.11.09,1.00707,1.00874,0.99920,1.00113
2022.11.10,1.00053,1.02210,0.99347,1.02077
2022.11.11,1.02060,1.03633,1.01623,1.03519
2022.11.14,1.03343,1.03578,1.02705,1.03203
2022.11.15,1.03250,1.04808,1.02792,1.03419
2022.11.16,1.03470,1.04378,1.03299,1.03918
2022.11.17,1.03923,1.04057,1.03044,1.03612
2022.11.18,1.03568,1.03951,1.03126,1.03215
2022.11.21,1.03211,1.03324,1.02220,1.02387
2022.11.22,1.02386,1.03073,1.02372,1.02977
2022.11.23,1.02990,1.04042,1.02957,1.03920
2022.11.24,1.03944,1.04477,1.03809,1.04068
2022.11.25,1.04025,1.04284,1.03538,1.03897
2022.11.28,1.03694,1.04957,1.03294,1.03336
2022.11.29,1.03360,1.03935,1.03192,1.03226
2022.11.30,1.03238,1.04279,1.02894,1.03996
2022.12.01,1.04025,1.05335,1.03922,1.05227
2022.12.02,1.05195,1.05442,1.04273,1.05398
2022.12.05,1.05293,1.05941,1.04794,1.04902
2022.12.06,1.04837,1.05321,1.04584,1.04584
2022.12.07,1.04612,1.05488,1.04424,1.05012
2022.12.08,1.05037,1.05641,1.04886,1.05464
2022.12.09,1.05495,1.05873,1.05016,1.05318
2022.12.12,1.05271,1.05793,1.05050,1.05337
2022.12.13,1.05288,1.06725,1.05269,1.06286
2022.12.14,1.06312,1.06943,1.06181,1.06785
2022.12.15,1.06798,1.07354,1.05914,1.06213
2022.12.16,1.06202,1.06624,1.05835,1.05854
2022.12.19,1.05795,1.06571,1.05751,1.06034
2022.12.20,1.06029,1.06580,1.05779,1.06159
2022.12.21,1.06234,1.06445,1.05895,1.05979
2022.12.22,1.06027,1.06587,1.05724,1.05916
2022.12.23,1.05910,1.06320,1.05856,1.06154
2022.12.27,1.06323,1.06684,1.06106,1.06383
2022.12.28,1.06377,1.06737,1.06057,1.06111
2022.12.29,1.06047,1.06897,1.06047,1.06580
2022.12.30,1.06592,1.07123,1.06378,1.07022
2023.01.02,1.06862,1.06990,1.06491,1.06591
2023.01.03,1.06636,1.06823,1.05187,1.05446
2023.01.04,1.05442,1.06345,1.05397,1.06000
2023.01.05,1.06010,1.06306,1.05142,1.05177
2023.01.06,1.05206,1.06473,1.04803,1.06435
2023.01.09,1.06389,1.07598,1.06366,1.07251
2023.01.10,1.07263,1.07586,1.07112,1.07308
2023.01.11,1.07318,1.07756,1.07246,1.07516
2023.01.12,1.07533,1.08661,1.07173,1.08455
2023.01.13,1.08412,1.08671,1.07795,1.08308
2023.01.16,1.08280,1.08733,1.08006,1.08144
2023.01.17,1.08193,1.08685,1.07737,1.07827
2023.01.18,1.07874,1.08866,1.07651,1.07917
2023.01.19,1.07887,1.08391,1.07815,1.08273
2023.01.20,1.08261,1.08583,1.08014,1.08544
2023.01.23,1.08671,1.09196,1.08454,1.08709
2023.01.24,1.08702,1.08970,1.08343,1.08857
2023.01.25,1.08854,1.09228,1.08563,1.09126
2023.01.26,1.09147,1.09287,1.08496,1.08911
2023.01.27,1.08904,1.08993,1.08370,1.08667
2023.01.30,1.08638,1.09129,1.08384,1.08483
2023.01.31,1.08472,1.08741,1.08011,1.08596
2023.02.01,1.08587,1.10000,1.08513,1.09880
2023.02.02,1.09877,1.10322,1.08845,1.09078
2023.02.03,1.09076,1.09393,1.07916,1.07926
2023.02.06,1.07811,1.07980,1.07087,1.07216
2023.02.07,1.07246,1.07658,1.06683,1.07211
2023.02.08,1.07223,1.07599,1.07086,1.07105
2023.02.09,1.07087,1.07900,1.07078,1.07360
2023.02.10,1.07297,1.07519,1.06654,1.06763
2023.02.13,1.06793,1.07291,1.06547,1.07184
2023.02.14,1.07178,1.08036,1.07059,1.07324
2023.02.15,1.07357,1.07437,1.06596,1.06860
2023.02.16,1.06842,1.07215,1.06535,1.06688
2023.02.17,1.06707,1.06976,1.06118,1.06928
2023.02.20,1.06840,1.07037,1.06694,1.06789
2023.02.21,1.06832,1.06973,1.06366,1.06441
2023.02.22,1.06430,1.06632,1.05983,1.06019
2023.02.23,1.06030,1.06269,1.05761,1.05937
2023.02.24,1.05911,1.06135,1.05353,1.05448
2023.02.27,1.05428,1.06189,1.05321,1.06022
2023.02.28,1.06002,1.06444,1.05727,1.05727
2023.03.01,1.05723,1.06907,1.05645,1.06683
2023.03.02,1.06664,1.06719,1.05757,1.05940
2023.03.03,1.05948,1.06378,1.05873,1.06331
2023.03.06,1.06233,1.06935,1.06212,1.06801
2023.03.07,1.06700,1.06935,1.05451,1.05483
2023.03.08,1.05472,1.05730,1.05234,1.05420
2023.03.09,1.05392,1.05903,1.05367,1.05793
2023.03.10,1.05756,1.06998,1.05731,1.06378
2023.03.12,1.06800,1.06946,1.06718,1.06936
2023.03.13,1.06923,1.07477,1.06494,1.07265
2023.03.14,1.07260,1.07487,1.06780,1.07303
2023.03.15,1.07302,1.07589,1.05151,1.05749
2023.03.16,1.05767,1.06346,1.05499,1.06125
2023.03.17,1.06125,1.06844,1.06082,1.06635
2023.03.19,1.06877,1.06879,1.06758,1.06835
2023.03.20,1.06807,1.07301,1.06303,1.07191
2023.03.21,1.07184,1.07877,1.07031,1.07665
2023.03.22,1.07682,1.09114,1.07581,1.08573
2023.03.23,1.08577,1.09288,1.08232,1.08319
2023.03.24,1.08322,1.08377,1.07123,1.07579
2023.03.27,1.07743,1.07992,1.07441,1.07919
2023.03.28,1.07943,1.08478,1.07932,1.08440
2023.03.29,1.08407,1.08706,1.08170,1.08427
2023.03.30,1.08414,1.09255,1.08227,1.09041
2023.03.31,1.09037,1.09248,1.08359,1.08404
2023.04.03,1.08391,1.09157,1.07874,1.08990
2023.04.04,1.08902,1.09725,1.08819,1.09478
2023.04.05,1.09465,1.09686,1.08902,1.09059
2023.04.06,1.08984,1.09369,1.08836,1.09194
2023.04.07,1.09185,1.09231,1.08755,1.09016
2023.04.10,1.09002,1.09165,1.08305,1.08585
2023.04.11,1.08583,1.09272,1.08575,1.09120
2023.04.12,1.09103,1.09996,1.09057,1.09881
2023.04.13,1.09890,1.10668,1.09759,1.10452
2023.04.14,1.10442,1.10749,1.09714,1.09927
2023.04.17,1.09881,1.09988,1.09082,1.09261
2023.04.18,1.09186,1.09821,1.09182,1.09706
2023.04.19,1.09699,1.09831,1.09164,1.09546
2023.04.20,1.09520,1.09887,1.09327,1.09686
2023.04.21,1.09619,1.09929,1.09371,1.09878
2023.04.24,1.09888,1.10493,1.09650,1.10431
2023.04.25,1.10410,1.10661,1.09633,1.09710
2023.04.26,1.09694,1.10946,1.09644,1.10391
2023.04.27,1.10349,1.10626,1.09913,1.10267
2023.04.28,1.10188,1.10441,1.09617,1.10155
2023.05.01,1.10240,1.10348,1.09635,1.09731
2023.05.02,1.09662,1.10071,1.09413,1.09964
2023.05.03,1.09957,1.10904,1.09954,1.10561
2023.05.04,1.10538,1.10909,1.09854,1.10054
2023.05.05,1.10088,1.10469,1.09658,1.10175
2023.05.08,1.10232,1.10528,1.09993,1.10023
2023.05.09,1.09992,1.10042,1.09404,1.09586
2023.05.10,1.09592,1.10061,1.09407,1.09810
2023.05.11,1.09784,1.09971,1.08993,1.09135
2023.05.12,1.09137,1.09347,1.08470,1.08486
2023.05.15,1.08608,1.08900,1.08446,1.08722
2023.05.16,1.08717,1.09038,1.08541,1.08620
2023.05.17,1.08577,1.08726,1.08094,1.08353
2023.05.18,1.08373,1.08471,1.07616,1.07686
2023.05.19,1.07665,1.08280,1.07590,1.08045
2023.05.22,1.08038,1.08304,1.07947,1.08112
2023.05.23,1.08059,1.08196,1.07594,1.07686
2023.05.24,1.07647,1.08005,1.07474,1.07484
2023.05.25,1.07489,1.07557,1.07065,1.07240
2023.05.26,1.07160,1.07579,1.07009,1.07269
